n_steps,epoch,train_loss
134000,11.18,0.6049
134500,11.22,0.6035
135000,11.26,0.6073
135500,11.3,0.6048
136000,11.34,0.6078
136500,11.38,0.6042
137000,11.43,0.6041
137500,11.47,0.6029
138000,11.51,0.6028
138500,11.55,0.6011
139000,11.59,0.6036
139500,11.63,0.6065
140000,11.68,0.6048
140500,11.72,0.6055
141000,11.76,0.6047
141500,11.8,0.6073
142000,11.84,0.6045
142500,11.88,0.6037
143000,11.93,0.6043
143500,11.97,0.6064
144000,12.01,0.608
144500,12.05,0.6063
145000,12.09,0.6016
145500,12.14,0.6016
146000,12.18,0.6033
146500,12.22,0.6035
147000,12.26,0.6043
147500,12.3,0.6039
148000,12.34,0.6017
148500,12.39,0.6007
149000,12.43,0.6057
149500,12.47,0.6043
150000,12.51,0.602
150500,12.55,0.6026
151000,12.59,0.6022
151500,12.64,0.6013
152000,12.68,0.6031
152500,12.72,0.6004
153000,12.76,0.6045
153500,12.8,0.6034
154000,12.84,0.6035
154500,12.89,0.6022
155000,12.93,0.6021
155500,12.97,0.6009
156000,13.01,0.6032
156500,13.05,0.6005
157000,13.09,0.6011
157500,13.14,0.6015
158000,13.18,0.6021
158500,13.22,0.6017
159000,13.26,0.6008
159500,13.3,0.6027
160000,13.34,0.6004
160500,13.39,0.6033
161000,13.43,0.6006
161500,13.47,0.6024
162000,13.51,0.6012
162500,13.55,0.603
163000,13.59,0.6005
163500,13.64,0.6002
164000,13.68,0.6024
164500,13.72,0.6024
165000,13.76,0.6007
165500,13.8,0.6002
166000,13.84,0.6025
166500,13.89,0.5979
167000,13.93,0.5997
167500,13.97,0.6021
168000,14.01,0.6002
168500,14.05,0.5998
169000,14.1,0.5993
169500,14.14,0.6009
170000,14.18,0.5998
170500,14.22,0.6021
171000,14.26,0.6015
171500,14.3,0.6021
172000,14.35,0.5995
172500,14.39,0.6002
173000,14.43,0.5997
173500,14.47,0.6009
174000,14.51,0.5993
174500,14.55,0.5988
175000,14.6,0.5999
175500,14.64,0.6013
176000,14.68,0.6003
176500,14.72,0.6003
177000,14.76,0.5986
177500,14.8,0.5996
178000,14.85,0.5999
178500,14.89,0.5978
179000,14.93,0.5985
179500,14.97,0.5992
180000,15.01,0.5987
180500,15.05,0.5989
181000,15.1,0.5966
181500,15.14,0.5983
182000,15.18,0.5987
182500,15.22,0.5985
183000,15.26,0.6001
183500,15.3,0.5984
184000,15.35,0.5984
184500,15.39,0.5978
185000,15.43,0.5991
185500,15.47,0.5994
186000,15.51,0.5968
186500,15.55,0.5975
187000,15.6,0.6021
187500,15.64,0.5989
188000,15.68,0.5991
188500,15.72,0.5994
189000,15.76,0.5985
189500,15.8,0.599
190000,15.85,0.5982
190500,15.89,0.5972
191000,15.93,0.6005
191500,15.97,0.5969
192000,16.01,0.5992
192500,16.06,0.5981
193000,16.1,0.598
193500,16.14,0.5972
194000,16.18,0.5969
194500,16.22,0.5985
195000,16.26,0.6
195500,16.31,0.5962
196000,16.35,0.596
196500,16.39,0.5983
197000,16.43,0.5967
197500,16.47,0.597
198000,16.51,0.5997
198500,16.56,0.5982
199000,16.6,0.5988
199500,16.64,0.5976
200000,16.68,0.5967
200500,16.72,0.5984
201000,16.76,0.5985
201500,16.81,0.5971
202000,16.85,0.5954
202500,16.89,0.597
203000,16.93,0.5946
203500,16.97,0.5964
204000,17.01,0.5958
204500,17.06,0.5967
205000,17.1,0.5937
205500,17.14,0.5973
206000,17.18,0.5976
206500,17.22,0.5957
207000,17.26,0.5968
207500,17.31,0.5955
208000,17.35,0.5972
208500,17.39,0.5986
209000,17.43,0.5981
209500,17.47,0.5944
210000,17.51,0.5967
210500,17.56,0.5988
211000,17.6,0.5989
211500,17.64,0.5968
212000,17.68,0.5961
212500,17.72,0.5943
213000,17.76,0.595
213500,17.81,0.5981
214000,17.85,0.5944
214500,17.89,0.5967
215000,17.93,0.5955
215500,17.97,0.5948
216000,18.02,0.597
216500,18.06,0.5968
217000,18.1,0.5949
217500,18.14,0.597
218000,18.18,0.5946
218500,18.22,0.5946
219000,18.27,0.5951
219500,18.31,0.5958
220000,18.35,0.5936
220500,18.39,0.5962
221000,18.43,0.5963
221500,18.47,0.5961
222000,18.52,0.5967
222500,18.56,0.5962
223000,18.6,0.5954
223500,18.64,0.599
224000,18.68,0.5986
224500,18.72,0.5954
225000,18.77,0.5966
225500,18.81,0.594
226000,18.85,0.5926
226500,18.89,0.5932
227000,18.93,0.5932
227500,18.97,0.5951
228000,19.02,0.5937
228500,19.06,0.5966
229000,19.1,0.5924
229500,19.14,0.5938
230000,19.18,0.5948
230500,19.22,0.5953
231000,19.27,0.5944
231500,19.31,0.5968
232000,19.35,0.5971
232500,19.39,0.5944
233000,19.43,0.597
233500,19.47,0.5934
234000,19.52,0.5959
234500,19.56,0.5949
235000,19.6,0.5912
235500,19.64,0.5949
236000,19.68,0.5954
236500,19.72,0.5956
237000,19.77,0.5951
237500,19.81,0.5947
238000,19.85,0.595
238500,19.89,0.5943
239000,19.93,0.5925
239500,19.97,0.5927
240000,20.02,0.594
240500,20.06,0.593
241000,20.1,0.5918
241500,20.14,0.5914
242000,20.18,0.5963
242500,20.23,0.5953
243000,20.27,0.5952
243500,20.31,0.5957
244000,20.35,0.5933
244500,20.39,0.5936
245000,20.43,0.5936
245500,20.48,0.5951
246000,20.52,0.594
246500,20.56,0.593
247000,20.6,0.5928
247500,20.64,0.5933
248000,20.68,0.595
248500,20.73,0.5932
249000,20.77,0.592
249500,20.81,0.5942
250000,20.85,0.5934
250500,20.89,0.5937
251000,20.93,0.5956
251500,20.98,0.5934
252000,21.02,0.5929
252500,21.06,0.5939
253000,21.1,0.5919
253500,21.14,0.5937
254000,21.18,0.5916
254500,21.23,0.591
255000,21.27,0.5908
255500,21.31,0.5934
256000,21.35,0.5934
256500,21.39,0.5933
257000,21.43,0.592
257500,21.48,0.5934
258000,21.52,0.5926
258500,21.56,0.5962
259000,21.6,0.592
259500,21.64,0.5929
260000,21.68,0.5924
260500,21.73,0.5912
261000,21.77,0.5943
261500,21.81,0.5964
262000,21.85,0.5943
262500,21.89,0.593
263000,21.93,0.5945
263500,21.98,0.5927
264000,22.02,0.5926
264500,22.06,0.5921
265000,22.1,0.5917
265500,22.14,0.5931
266000,22.19,0.5941
266500,22.23,0.5915
267000,22.27,0.5933
267500,22.31,0.5908
268000,22.35,0.592
268500,22.39,0.5942
269000,22.44,0.5933
269500,22.48,0.5931
270000,22.52,0.5915
270500,22.56,0.5916
271000,22.6,0.5923
271500,22.64,0.5931
272000,22.69,0.5929
272500,22.73,0.5932
273000,22.77,0.5934
273500,22.81,0.5916
274000,22.85,0.5929
274500,22.89,0.5921
275000,22.94,0.5929
275500,22.98,0.5918
276000,23.02,0.5907
276500,23.06,0.5915
277000,23.1,0.5915
277500,23.14,0.5928
278000,23.19,0.5913
278500,23.23,0.5917
279000,23.27,0.5928
279500,23.31,0.5944
280000,23.35,0.5938
280500,23.39,0.5933
281000,23.44,0.5911
281500,23.48,0.5921
282000,23.52,0.592
282500,23.56,0.5929
283000,23.6,0.5932
283500,23.64,0.5907
284000,23.69,0.5922
284500,23.73,0.5924
285000,23.77,0.5916
285500,23.81,0.591
286000,23.85,0.5921
286500,23.89,0.5922
287000,23.94,0.5922
287500,23.98,0.5883
288000,24.02,0.5899
288500,24.06,0.5904
289000,24.1,0.5893
289500,24.15,0.5913
290000,24.19,0.5933
290500,24.23,0.5891
291000,24.27,0.5927
291500,24.31,0.5929
292000,24.35,0.5899
292500,24.4,0.5923
293000,24.44,0.5919
293500,24.48,0.5915
294000,24.52,0.5904
294500,24.56,0.5929
295000,24.6,0.5912
295500,24.65,0.5932
296000,24.69,0.5892
296500,24.73,0.5905
297000,24.77,0.5925
297500,24.81,0.5936
298000,24.85,0.5903
298500,24.9,0.5898
299000,24.94,0.5915
299500,24.98,0.5915
300000,25.02,0.5891
